56.3103
56.3448
56.431
56.569
56.7414
56.8276
56.9483
57.6034
57.7759
57.5172
58.1552
57.8966
58.1552
58.4138
58.7241
59.4483
59.3276
60.0172
60.1897
60.8276
60.569
60.7414
60.9138
62.0345
62.2931
62.1724
62.5172
63.7241
63.2414
63.9828
64.2759
64.5
64.7931
65.5345
67.1207
66.9483
67.6897
1213.8966
1213.8103
87.6897
88.1552
86.9483
87
88.4655
87.6897
87.8621
88.8448
91.2241
90.5345
91.0517
499.2586
500.2069
500.431
501.069
501.7242
501.0345
501.7242
502.4138
1213.9655
1213.7241
1213.5862
1213.6379
1213.5862
1213.5518
1213.4138
1213.5518
1213.431
1213.6896
1213.7587
1213.8448
1213.7587
1213.8448
1213.8103
1213.431
1213.7241
1213.6379
1213.6725
1213.8103
1213.8621
1213.7587
1213.931
1213.8103
1213.5862
1213.7587
1213.8103
1213.6034
1213.3448
1213.5518
1213.7241
1213.5518
1213.6725
1213.5173
1213.7759
1213.7241
1213.8103
1213.7241
1213.8448
1213.6725
1213.6379
1213.8621
63.5862
64.3621
65.2241
64.3793
113.0862
112.9138
113.2586
116.8276
109.3621
112.7759
111.8621
102.6034
102.7759
102.9483
111.5172
110.2759
109.8966
111.1724
108.069
107.5172
108.3448
105.8276
102.2931
103.2414
102.5517
102.3448
98.7759
98.6379
99.7069
97.5517
97.5172
96.0517
95.9655
96.3966
95.9655
94.3621
93.9828
93.6379
93.7586
93.069
92
91.8793
92.6552
91.6552
91.1379
91.4483
91.3621
91.7069
92
90.9655
90.7931
90.6207
90.4483
90.7931
89.8448
90.1552
89.6724
89.6207
90.8793
89.5345
89.4483
89.8448
89.7586
90.2414
90.1897
90.1897
90.1897
89.6724
89.2414
89.5862
89.4483
89.8966
88.9828
89.4138
88.9828
88.9828
89.4138
89.4483
89.4655
89.931
